Programme...:	MICH
Date........:	   202021-04-
Heure.......:	     6 17:29:
Colonnes....:	            3
Lignes......:	         1350
Décalage....:	           17
Commentaires:	lumiere blanche -200 a 200 microns

P.abs.i.(mp):	 1.4992600E+5	P.cal.i.(µm):	-2.0071953E+2	V_min___(mV):	 1.3865414E+6	
P.abs.f.(mp):	 1.5397300E+5	P.cal.f.(µm):	 2.0081875E+2	V_max___(mV):	 3.4892526E+5	
Nbre_de_pts_:	 1.3500000E+3	Délai___(ms):	 8.0000000E+1	Calibration_:	 1.0000000E+0	
Source......:		
Filtre......:		
Détecteur...:		
Éch._du_pico:		
Temps___(ms):	Pos.cal.(µm):	Tension_(mV):	
 1.2390280E+6	-2.0071953E+2	 8.4692228E+2	
 1.2391080E+6	-2.0042188E+2	 8.4731311E+2	
 1.2391880E+6	-2.0012422E+2	 8.4682459E+2	
 1.2392680E+6	-1.9982656E+2	 8.4709328E+2	
 1.2393480E+6	-1.9952891E+2	 8.4680015E+2	
 1.2394280E+6	-1.9923125E+2	 8.4687346E+2	
 1.2395080E+6	-1.9893359E+2	 8.4677577E+2	
 1.2699820E+6	-8.5824219E+1	 8.4589642E+2	
 1.2700620E+6	-8.5526562E+1	 8.4582311E+2	
 1.2701420E+6	-8.5228906E+1	 8.4574986E+2	
 1.2702220E+6	-8.4931250E+1	 8.4601855E+2	
 1.2703020E+6	-8.4633594E+1	 8.4611624E+2	
 1.2703820E+6	-8.4335937E+1	 8.4631163E+2	
 1.2704620E+6	-8.4038281E+1	 8.4601855E+2	
 1.2705420E+6	-8.3740625E+1	 8.4633607E+2	
 1.2706220E+6	-8.3442969E+1	 8.4604299E+2	
 1.2707020E+6	-8.3145312E+1	 8.4628725E+2	
 1.2707820E+6	-8.2847656E+1	 8.4599411E+2	
 1.2708620E+6	-8.2550000E+1	 8.4574986E+2	
 1.2709420E+6	-8.2252344E+1	 8.4560329E+2	
 1.2710220E+6	-8.1954687E+1	 8.4577429E+2	
 1.2711020E+6	-8.1657031E+1	 8.4579873E+2	
 1.2711820E+6	-8.1359375E+1	 8.4574986E+2	
 1.2712620E+6	-8.1061719E+1	 8.4555447E+2	
 1.2713420E+6	-8.0764062E+1	 8.4531021E+2	
 1.2714220E+6	-8.0466406E+1	 8.4570098E+2	
 1.2715020E+6	-8.0168750E+1	 8.4582311E+2	
 1.2715820E+6	-7.9871094E+1	 8.4584755E+2	
 1.2716620E+6	-7.9573437E+1	 8.4592086E+2	
 1.2717420E+6	-7.9275781E+1	 8.4584755E+2	
 1.2718220E+6	-7.8978125E+1	 8.4594524E+2	
 1.2719020E+6	-7.8680469E+1	 8.4628725E+2	
 1.2719820E+6	-7.8382812E+1	 8.4628725E+2	
 1.2720620E+6	-7.8085156E+1	 8.4604299E+2	
 1.2721420E+6	-7.7787500E+1	 8.4579873E+2	
 1.2722220E+6	-7.7489844E+1	 8.4567660E+2	
 1.2723020E+6	-7.7192187E+1	 8.4579873E+2	
 1.2723820E+6	-7.6894531E+1	 8.4596968E+2	
 1.2724620E+6	-7.6596875E+1	 8.4567660E+2	
 1.2725420E+6	-7.6299219E+1	 8.4538347E+2	
 1.2726220E+6	-7.6001562E+1	 8.4535903E+2	
 1.2727020E+6	-7.5703906E+1	 8.4533459E+2	
 1.2727820E+6	-7.5406250E+1	 8.4557885E+2	
 1.2728620E+6	-7.5108594E+1	 8.4550560E+2	
 1.2729420E+6	-7.4810937E+1	 8.4540790E+2	
 1.2730220E+6	-7.4513281E+1	 8.4557885E+2	
 1.2731020E+6	-7.4215625E+1	 8.4589642E+2	
 1.2731820E+6	-7.3917969E+1	 8.4604299E+2	
 1.2732620E+6	-7.3620312E+1	 8.4584755E+2	
 1.2733420E+6	-7.3322656E+1	 8.4574986E+2	
 1.2734220E+6	-7.3025000E+1	 8.4579873E+2	
 1.2735020E+6	-7.2727344E+1	 8.4611624E+2	
 1.2735820E+6	-7.2429687E+1	 8.4587198E+2	
 1.2736620E+6	-7.2132031E+1	 8.4579873E+2	
 1.2737420E+6	-7.1834375E+1	 8.4535903E+2	
 1.2738220E+6	-7.1536719E+1	 8.4567660E+2	
 1.2739020E+6	-7.1239063E+1	 8.4562773E+2	
 1.2739820E+6	-7.0941406E+1	 8.4538347E+2	
 1.2740620E+6	-7.0643750E+1	 8.4557885E+2	
 1.2741420E+6	-7.0346094E+1	 8.4533459E+2	
 1.2742220E+6	-7.0048437E+1	 8.4550560E+2	
 1.2743020E+6	-6.9750781E+1	 8.4560329E+2	
 1.2743820E+6	-6.9453125E+1	 8.4562773E+2	
 1.2744620E+6	-6.9155469E+1	 8.4574986E+2	
 1.2745420E+6	-6.8857812E+1	 8.4567660E+2	
 1.2746220E+6	-6.8560156E+1	 8.4562773E+2	
 1.2747020E+6	-6.8262500E+1	 8.4596968E+2	
 1.2747820E+6	-6.7964844E+1	 8.4594524E+2	
 1.2748620E+6	-6.7667187E+1	 8.4592086E+2	
 1.2749420E+6	-6.7369531E+1	 8.4567660E+2	
 1.2750220E+6	-6.7071875E+1	 8.4570098E+2	
 1.2751020E+6	-6.6774219E+1	 8.4599411E+2	
 1.2751820E+6	-6.6476562E+1	 8.4584755E+2	
 1.2752620E+6	-6.6178906E+1	 8.4570098E+2	
 1.2753420E+6	-6.5881250E+1	 8.4531021E+2	
 1.2754220E+6	-6.5583594E+1	 8.4538347E+2	
 1.2755020E+6	-6.5285938E+1	 8.4560329E+2	
 1.2755820E+6	-6.4988281E+1	 8.4538347E+2	
 1.2756620E+6	-6.4690625E+1	 8.4533459E+2	
 1.2757420E+6	-6.4392969E+1	 8.4540790E+2	
 1.2758220E+6	-6.4095312E+1	 8.4533459E+2	
 1.2759020E+6	-6.3797656E+1	 8.4557885E+2	
 1.2759820E+6	-6.3500000E+1	 8.4577429E+2	
 1.2760620E+6	-6.3202344E+1	 8.4579873E+2	
 1.2761420E+6	-6.2904687E+1	 8.4560329E+2	
 1.2762220E+6	-6.2607031E+1	 8.4562773E+2	
 1.2763020E+6	-6.2309375E+1	 8.4594524E+2	
 1.2763820E+6	-6.2011719E+1	 8.4604299E+2	
 1.2764620E+6	-6.1714062E+1	 8.4587198E+2	
 1.2765420E+6	-6.1416406E+1	 8.4555447E+2	
 1.2766220E+6	-6.1118750E+1	 8.4550560E+2	
 1.2767020E+6	-6.0821094E+1	 8.4572542E+2	
 1.2767820E+6	-6.0523437E+1	 8.4543234E+2	
 1.2768620E+6	-6.0225781E+1	 8.4557885E+2	
 1.2769420E+6	-5.9928125E+1	 8.4523690E+2	
 1.2770220E+6	-5.9630469E+1	 8.4523690E+2	
 1.2771020E+6	-5.9332812E+1	 8.4516364E+2	
 1.2771820E+6	-5.9035156E+1	 8.4531021E+2	
 1.2772620E+6	-5.8737500E+1	 8.4533459E+2	
 1.2773420E+6	-5.8439844E+1	 8.4538347E+2	
 1.2774220E+6	-5.8142187E+1	 8.4518808E+2	
 1.2775020E+6	-5.7844531E+1	 8.4533459E+2	
 1.2775820E+6	-5.7546875E+1	 8.4555447E+2	
 1.2776620E+6	-5.7249219E+1	 8.4567660E+2	
 1.2777420E+6	-5.6951562E+1	 8.4572542E+2	
 1.2778220E+6	-5.6653906E+1	 8.4574986E+2	
 1.2779020E+6	-5.6356250E+1	 8.4594524E+2	
 1.2779820E+6	-5.6058594E+1	 8.4594524E+2	
 1.2780620E+6	-5.5760937E+1	 8.4609181E+2	
 1.2781420E+6	-5.5463281E+1	 8.4587198E+2	
 1.2782220E+6	-5.5165625E+1	 8.4555447E+2	
 1.2783020E+6	-5.4867969E+1	 8.4562773E+2	
 1.2783820E+6	-5.4570312E+1	 8.4572542E+2	
 1.2784620E+6	-5.4272656E+1	 8.4550560E+2	
 1.2785420E+6	-5.3975000E+1	 8.4538347E+2	
 1.2786220E+6	-5.3677344E+1	 8.4506595E+2	
 1.2787020E+6	-5.3379687E+1	 8.4521246E+2	
 1.2787820E+6	-5.3082031E+1	 8.4516364E+2	
 1.2788620E+6	-5.2784375E+1	 8.4521246E+2	
 1.2789420E+6	-5.2486719E+1	 8.4518808E+2	
 1.2790220E+6	-5.2189062E+1	 8.4523690E+2	
 1.2791020E+6	-5.1891406E+1	 8.4531021E+2	
 1.2791820E+6	-5.1593750E+1	 8.4553003E+2	
 1.2792620E+6	-5.1296094E+1	 8.4565216E+2	
 1.2793420E+6	-5.0998437E+1	 8.4572542E+2	
 1.2794220E+6	-5.0700781E+1	 8.4555447E+2	
 1.2795020E+6	-5.0403125E+1	 8.4574986E+2	
 1.2795820E+6	-5.0105469E+1	 8.4614068E+2	
 1.2796620E+6	-4.9807812E+1	 8.4611624E+2	
 1.2797420E+6	-4.9510156E+1	 8.4599411E+2	
 1.2798220E+6	-4.9212500E+1	 8.4562773E+2	
 1.2799020E+6	-4.8914844E+1	 8.4567660E+2	
 1.2799820E+6	-4.8617187E+1	 8.4557885E+2	
 1.2800620E+6	-4.8319531E+1	 8.4540790E+2	
 1.2801420E+6	-4.8021875E+1	 8.4494382E+2	
 1.2802220E+6	-4.7724219E+1	 8.4457743E+2	
 1.2803020E+6	-4.7426562E+1	 8.4438199E+2	
 1.2803820E+6	-4.7128906E+1	 8.4460181E+2	
 1.2804620E+6	-4.6831250E+1	 8.4489495E+2	
 1.2805420E+6	-4.6533594E+1	 8.4494382E+2	
 1.2806220E+6	-4.6235937E+1	 8.4513921E+2	
 1.2807020E+6	-4.5938281E+1	 8.4526134E+2	
 1.2807820E+6	-4.5640625E+1	 8.4570098E+2	
 1.2808620E+6	-4.5342969E+1	 8.4599411E+2	
 1.2809420E+6	-4.5045312E+1	 8.4609181E+2	
 1.2810220E+6	-4.4747656E+1	 8.4599411E+2	
 1.2811020E+6	-4.4450000E+1	 8.4589642E+2	
 1.2811820E+6	-4.4152344E+1	 8.4636050E+2	
 1.2812620E+6	-4.3854687E+1	 8.4645820E+2	
 1.2813420E+6	-4.3557031E+1	 8.4601855E+2	
 1.2814220E+6	-4.3259375E+1	 8.4557885E+2	
 1.2815020E+6	-4.2961719E+1	 8.4531021E+2	
 1.2815820E+6	-4.2664062E+1	 8.4518808E+2	
 1.2816620E+6	-4.2366406E+1	 8.4516364E+2	
 1.2817420E+6	-4.2068750E+1	 8.4487051E+2	
 1.2818220E+6	-4.1771094E+1	 8.4462625E+2	
 1.2819020E+6	-4.1473437E+1	 8.4447968E+2	
 1.2819820E+6	-4.1175781E+1	 8.4440643E+2	
 1.2820620E+6	-4.0878125E+1	 8.4472394E+2	
 1.2821420E+6	-4.0580469E+1	 8.4469956E+2	
 1.2822220E+6	-4.0282812E+1	 8.4479725E+2	
 1.2823020E+6	-3.9985156E+1	 8.4496820E+2	
 1.2823820E+6	-3.9687500E+1	 8.4555447E+2	
 1.2824620E+6	-3.9389844E+1	 8.4579873E+2	
 1.2825420E+6	-3.9092187E+1	 8.4623837E+2	
 1.2826220E+6	-3.8794531E+1	 8.4604299E+2	
 1.2827020E+6	-3.8496875E+1	 8.4623837E+2	
 1.2827820E+6	-3.8199219E+1	 8.4636050E+2	
 1.2828620E+6	-3.7901562E+1	 8.4631163E+2	
 1.2829420E+6	-3.7603906E+1	 8.4584755E+2	
 1.2830220E+6	-3.7306250E+1	 8.4531021E+2	
 1.2831020E+6	-3.7008594E+1	 8.4482169E+2	
 1.2831820E+6	-3.6710937E+1	 8.4469956E+2	
 1.2832620E+6	-3.6413281E+1	 8.4462625E+2	
 1.2833420E+6	-3.6115625E+1	 8.4440643E+2	
 1.2834220E+6	-3.5817969E+1	 8.4406447E+2	
 1.2835020E+6	-3.5520312E+1	 8.4406447E+2	
 1.2835820E+6	-3.5222656E+1	 8.4408891E+2	
 1.2836620E+6	-3.4925000E+1	 8.4462625E+2	
 1.2837420E+6	-3.4627344E+1	 8.4496820E+2	
 1.2838220E+6	-3.4329687E+1	 8.4543234E+2	
 1.2839020E+6	-3.4032031E+1	 8.4572542E+2	
 1.2839820E+6	-3.3734375E+1	 8.4616512E+2	
 1.2840620E+6	-3.3436719E+1	 8.4682459E+2	
 1.2841420E+6	-3.3139063E+1	 8.4665364E+2	
 1.2842220E+6	-3.2841406E+1	 8.4631163E+2	
 1.2843020E+6	-3.2543750E+1	 8.4628725E+2	
 1.2843820E+6	-3.2246094E+1	 8.4604299E+2	
 1.2844620E+6	-3.1948437E+1	 8.4587198E+2	
 1.2845420E+6	-3.1650781E+1	 8.4535903E+2	
 1.2846220E+6	-3.1353125E+1	 8.4489495E+2	
 1.2847020E+6	-3.1055469E+1	 8.4411329E+2	
 1.2847820E+6	-3.0757812E+1	 8.4396678E+2	
 1.2848620E+6	-3.0460156E+1	 8.4413773E+2	
 1.2849420E+6	-3.0162500E+1	 8.4391791E+2	
 1.2850220E+6	-2.9864844E+1	 8.4362477E+2	
 1.2851020E+6	-2.9567187E+1	 8.4384465E+2	
 1.2851820E+6	-2.9269531E+1	 8.4377134E+2	
 1.2852620E+6	-2.8971875E+1	 8.4467512E+2	
 1.2853420E+6	-2.8674219E+1	 8.4501708E+2	
 1.2854220E+6	-2.8376562E+1	 8.4584755E+2	
 1.2855020E+6	-2.8078906E+1	 8.4604299E+2	
 1.2855820E+6	-2.7781250E+1	 8.4662920E+2	
 1.2856620E+6	-2.7483594E+1	 8.4704441E+2	
 1.2857420E+6	-2.7185937E+1	 8.4699559E+2	
 1.2858220E+6	-2.6888281E+1	 8.4633607E+2	
 1.2859020E+6	-2.6590625E+1	 8.4533459E+2	
 1.2859820E+6	-2.6292969E+1	 8.4416217E+2	
 1.2860620E+6	-2.5995312E+1	 8.4423542E+2	
 1.2861420E+6	-2.5697656E+1	 8.4350264E+2	
 1.2862220E+6	-2.5400000E+1	 8.4320956E+2	
 1.2863020E+6	-2.5102344E+1	 8.4281874E+2	
 1.2863820E+6	-2.4804687E+1	 8.4318513E+2	
 1.2864620E+6	-2.4507031E+1	 8.4418660E+2	
 1.2865420E+6	-2.4209375E+1	 8.4513921E+2	
 1.2866220E+6	-2.3911719E+1	 8.4594524E+2	
 1.2867020E+6	-2.3614062E+1	 8.4650707E+2	
 1.2867820E+6	-2.3316406E+1	 8.4670246E+2	
 1.2868620E+6	-2.3018750E+1	 8.4716654E+2	
 1.2869420E+6	-2.2721094E+1	 8.4743524E+2	
 1.2870220E+6	-2.2423437E+1	 8.4753293E+2	
 1.2871020E+6	-2.2125781E+1	 8.4702003E+2	
 1.2871820E+6	-2.1828125E+1	 8.4584755E+2	
 1.2872620E+6	-2.1530469E+1	 8.4404004E+2	
 1.2873420E+6	-2.1232812E+1	 8.4311187E+2	
 1.2874220E+6	-2.0935156E+1	 8.4274548E+2	
 1.2875020E+6	-2.0637500E+1	 8.4272105E+2	
 1.2875820E+6	-2.0339844E+1	 8.4276986E+2	
 1.2876620E+6	-2.0042187E+1	 8.4281874E+2	
 1.2877420E+6	-1.9744531E+1	 8.4289199E+2	
 1.2878220E+6	-1.9446875E+1	 8.4377134E+2	
 1.2879020E+6	-1.9149219E+1	 8.4406447E+2	
 1.2879820E+6	-1.8851562E+1	 8.4548116E+2	
 1.2880620E+6	-1.8553906E+1	 8.4714216E+2	
 1.2881420E+6	-1.8256250E+1	 8.4765506E+2	
 1.2882220E+6	-1.7958594E+1	 8.4775281E+2	
 1.2883020E+6	-1.7660937E+1	 8.4765506E+2	
 1.2883820E+6	-1.7363281E+1	 8.4721541E+2	
 1.2884620E+6	-1.7065625E+1	 8.4699559E+2	
 1.2885420E+6	-1.6767969E+1	 8.4680015E+2	
 1.2886220E+6	-1.6470312E+1	 8.4643376E+2	
 1.2887020E+6	-1.6172656E+1	 8.4533459E+2	
 1.2887820E+6	-1.5875000E+1	 8.4386903E+2	
 1.2888620E+6	-1.5577344E+1	 8.4259892E+2	
 1.2889420E+6	-1.5279687E+1	 8.4169513E+2	
 1.2890220E+6	-1.4982031E+1	 8.4264773E+2	
 1.2891020E+6	-1.4684375E+1	 8.4276986E+2	
 1.2891820E+6	-1.4386719E+1	 8.4372252E+2	
 1.2892620E+6	-1.4089062E+1	 8.4450412E+2	
 1.2893420E+6	-1.3791406E+1	 8.4499264E+2	
 1.2894220E+6	-1.3493750E+1	 8.4702003E+2	
 1.2895020E+6	-1.3196094E+1	 8.4868097E+2	
 1.2895820E+6	-1.2898437E+1	 8.4980458E+2	
 1.2896620E+6	-1.2600781E+1	 8.4931606E+2	
 1.2897420E+6	-1.2303125E+1	 8.4760624E+2	
 1.2898220E+6	-1.2005469E+1	 8.4491938E+2	
 1.2899020E+6	-1.1707812E+1	 8.4382021E+2	
 1.2899820E+6	-1.1410156E+1	 8.4340495E+2	
 1.2900620E+6	-1.1112500E+1	 8.4311187E+2	
 1.2901420E+6	-1.0814844E+1	 8.4211040E+2	
 1.2902220E+6	-1.0517187E+1	 8.3949679E+2	
 1.2903020E+6	-1.0219531E+1	 8.3734733E+2	
 1.2903820E+6	-9.9218750E+0	 8.3644354E+2	
 1.2904620E+6	-9.6242187E+0	 8.3851975E+2	
 1.2905420E+6	-9.3265625E+0	 8.4340495E+2	
 1.2906220E+6	-9.0289063E+0	 8.4758180E+2	
 1.2907020E+6	-8.7312500E+0	 8.5017097E+2	
 1.2907820E+6	-8.4335937E+0	 8.5065949E+2	
 1.2908620E+6	-8.1359375E+0	 8.5185635E+2	
 1.2909420E+6	-7.8382812E+0	 8.5327303E+2	
 1.2910220E+6	-7.5406250E+0	 8.5512942E+2	
 1.2911020E+6	-7.2429687E+0	 8.5464090E+2	
 1.2911820E+6	-6.9453125E+0	 8.5378599E+2	
 1.2912620E+6	-6.6476562E+0	 8.4982902E+2	
 1.2913420E+6	-6.3500000E+0	 8.4218365E+2	
 1.2914220E+6	-6.0523437E+0	 8.3610159E+2	
 1.2915020E+6	-5.7546875E+0	 8.2811427E+2	
 1.2915820E+6	-5.4570312E+0	 8.2774788E+2	
 1.2916620E+6	-5.1593750E+0	 8.3036149E+2	
 1.2917420E+6	-4.8617187E+0	 8.3292621E+2	
 1.2918220E+6	-4.5640625E+0	 8.3663899E+2	
 1.2919020E+6	-4.2664063E+0	 8.3754271E+2	
 1.2919820E+6	-3.9687500E+0	 8.3829993E+2	
 1.2920620E+6	-3.6710937E+0	 8.4157300E+2	
 1.2921420E+6	-3.3734375E+0	 8.4401560E+2	
 1.2922220E+6	-3.0757812E+0	 8.5608202E+2	
 1.2923020E+6	-2.7781250E+0	 8.7191010E+2	
 1.2923820E+6	-2.4804687E+0	 8.7677091E+2	
 1.2924620E+6	-2.1828125E+0	 8.6504638E+2	
 1.2925420E+6	-1.8851562E+0	 8.4880310E+2	
 1.2926220E+6	-1.5875000E+0	 8.2677084E+2	
 1.2927020E+6	-1.2898437E+0	 8.1875914E+2	
 1.2927860E+6	-9.9218750E-1	 8.3102101E+2	
 1.2928660E+6	-6.9453125E-1	 8.3180261E+2	
 1.2929460E+6	-3.9687500E-1	 8.2918906E+2	
 1.2930260E+6	-9.9218750E-2	 8.2298481E+2	
 1.2931060E+6	 1.9843750E-1	 8.1370294E+2	
 1.2931860E+6	 4.9609375E-1	 8.1624329E+2	
 1.2932660E+6	 7.9375000E-1	 8.4152418E+2	
 1.2933460E+6	 1.0914062E+0	 8.8830000E+2	
 1.2934300E+6	 1.3890625E+0	 9.2469472E+2	
 1.2935100E+6	 1.6867187E+0	 9.3387884E+2	
 1.2935900E+6	 1.9843750E+0	 9.2540306E+2	
 1.2936750E+6	 2.2820312E+0	 8.9108455E+2	
 1.2937560E+6	 2.5796875E+0	 8.4252560E+2	
 1.2938390E+6	 2.8773437E+0	 7.7559841E+2	
 1.2939190E+6	 3.1750000E+0	 7.4665362E+2	
 1.2939990E+6	 3.4726562E+0	 7.7352220E+2	
 1.2940790E+6	 3.7703125E+0	 8.7205666E+2	
 1.2941640E+6	 4.0679687E+0	 9.6416706E+2	
 1.2942440E+6	 4.3656250E+0	 9.6331215E+2	
 1.2943250E+6	 4.6632812E+0	 9.1062534E+2	
 1.2944110E+6	 4.9609375E+0	 7.8502685E+2	
 1.2944940E+6	 5.2585937E+0	 7.0869565E+2	
 1.2945830E+6	 5.5562500E+0	 6.3495362E+2	
 1.2946630E+6	 5.8539062E+0	 6.1362970E+2	
 1.2947440E+6	 6.1515625E+0	 6.6980952E+2	
 1.2948280E+6	 6.4492187E+0	 7.6316559E+2	
 1.2949130E+6	 6.7468750E+0	 9.1829509E+2	
 1.2949980E+6	 7.0445312E+0	 1.1269418E+3	
 1.2950830E+6	 7.3421875E+0	 1.2091353E+3	
 1.2951630E+6	 7.6398437E+0	 1.2239374E+3	
 1.2952460E+6	 7.9375000E+0	 1.1609428E+3	
 1.2953290E+6	 8.2351562E+0	 9.9093795E+2	
 1.2954150E+6	 8.5328125E+0	 8.4596968E+2	
 1.2954960E+6	 8.8304687E+0	 6.6641426E+2	
 1.2955810E+6	 9.1281250E+0	 4.6355644E+2	
 1.2956660E+6	 9.4257812E+0	 3.4892526E+2	
 1.2957460E+6	 9.7234375E+0	 3.7877381E+2	
 1.2958310E+6	 1.0021094E+1	 5.8656567E+2	
 1.2959160E+6	 1.0318750E+1	 1.0887396E+3	
 1.2959980E+6	 1.0616406E+1	 1.2386663E+3	
 1.2960810E+6	 1.0914062E+1	 1.3865414E+3	
 1.2961660E+6	 1.1211719E+1	 1.3329751E+3	
 1.2962510E+6	 1.1509375E+1	 1.1025891E+3	
 1.2963310E+6	 1.1807031E+1	 7.2442597E+2	
 1.2964180E+6	 1.2104687E+1	 5.9782606E+2	
 1.2965060E+6	 1.2402344E+1	 4.0127015E+2	
 1.2965860E+6	 1.2700000E+1	 3.6902785E+2	
 1.2966700E+6	 1.2997656E+1	 4.3646801E+2	
 1.2967520E+6	 1.3295312E+1	 6.7738152E+2	
 1.2968320E+6	 1.3592969E+1	 8.7801659E+2	
 1.2969150E+6	 1.3890625E+1	 1.0815828E+3	
 1.2970010E+6	 1.4188281E+1	 1.1709574E+3	
 1.2970860E+6	 1.4485937E+1	 1.2106009E+3	
 1.2971660E+6	 1.4783594E+1	 1.1956277E+3	
 1.2972510E+6	 1.5081250E+1	 1.1374694E+3	
 1.2973310E+6	 1.5378906E+1	 1.0260869E+3	
 1.2974140E+6	 1.5676562E+1	 9.0002447E+2	
 1.2975000E+6	 1.5974219E+1	 7.3314607E+2	
 1.2975860E+6	 1.6271875E+1	 6.2716174E+2	
 1.2976660E+6	 1.6569531E+1	 5.9618950E+2	
 1.2977490E+6	 1.6867187E+1	 6.3356131E+2	
 1.2978360E+6	 1.7164844E+1	 6.8082559E+2	
 1.2979170E+6	 1.7462500E+1	 7.6211530E+2	
 1.2980020E+6	 1.7760156E+1	 8.4213483E+2	
 1.2980820E+6	 1.8057813E+1	 9.2176360E+2	
 1.2981650E+6	 1.8355469E+1	 9.5192969E+2	
 1.2982510E+6	 1.8653125E+1	 1.0007817E+3	
 1.2983350E+6	 1.8950781E+1	 1.0089399E+3	
 1.2984150E+6	 1.9248437E+1	 1.0073034E+3	
 1.2985010E+6	 1.9546094E+1	 9.7501224E+2	
 1.2985820E+6	 1.9843750E+1	 9.3610162E+2	
 1.2986700E+6	 2.0141406E+1	 8.8830000E+2	
 1.2987570E+6	 2.0439062E+1	 8.4675133E+2	
 1.2988450E+6	 2.0736719E+1	 7.9362482E+2	
 1.2989310E+6	 2.1034375E+1	 7.7308255E+2	
 1.2990110E+6	 2.1332031E+1	 7.5459206E+2	
 1.2990910E+6	 2.1629687E+1	 7.4198830E+2	
 1.2991710E+6	 2.1927344E+1	 7.3544210E+2	
 1.2992510E+6	 2.2225000E+1	 7.4457741E+2	
 1.2993340E+6	 2.2522656E+1	 7.7359551E+2	
 1.2994220E+6	 2.2820312E+1	 8.1294578E+2	
 1.2995070E+6	 2.3117969E+1	 8.7388861E+2	
 1.2995930E+6	 2.3415625E+1	 8.9086473E+2	
 1.2996730E+6	 2.3713281E+1	 9.1421592E+2	
 1.2997550E+6	 2.4010937E+1	 9.2090869E+2	
 1.2998350E+6	 2.4308594E+1	 9.1653639E+2	
 1.2999160E+6	 2.4606250E+1	 8.9211041E+2	
 1.2999960E+6	 2.4903906E+1	 8.7467027E+2	
 1.3000780E+6	 2.5201562E+1	 8.4650707E+2	
 1.3001580E+6	 2.5499219E+1	 8.2892036E+2	
 1.3002440E+6	 2.5796875E+1	 8.0825597E+2	
 1.3003240E+6	 2.6094531E+1	 7.9113334E+2	
 1.3004040E+6	 2.6392187E+1	 7.8895944E+2	
 1.3004840E+6	 2.6689844E+1	 7.9372251E+2	
 1.3005640E+6	 2.6987500E+1	 8.0437225E+2	
 1.3006440E+6	 2.7285156E+1	 8.1880802E+2	
 1.3007240E+6	 2.7582812E+1	 8.3192474E+2	
 1.3008040E+6	 2.7880469E+1	 8.4543234E+2	
 1.3008860E+6	 2.8178125E+1	 8.6470443E+2	
 1.3009660E+6	 2.8475781E+1	 8.7738156E+2	
 1.3010460E+6	 2.8773437E+1	 8.8612604E+2	
 1.3011260E+6	 2.9071094E+1	 8.8602835E+2	
 1.3012060E+6	 2.9368750E+1	 8.7186122E+2	
 1.3012860E+6	 2.9666406E+1	 8.6336100E+2	
 1.3013660E+6	 2.9964062E+1	 8.4770393E+2	
 1.3014460E+6	 3.0261719E+1	 8.3356130E+2	
 1.3015260E+6	 3.0559375E+1	 8.2452369E+2	
 1.3016060E+6	 3.0857031E+1	 8.1634098E+2	
 1.3016860E+6	 3.1154687E+1	 8.1340986E+2	
 1.3017660E+6	 3.1452344E+1	 8.1306791E+2	
 1.3018460E+6	 3.1750000E+1	 8.1526625E+2	
 1.3019260E+6	 3.2047656E+1	 8.1866145E+2	
 1.3020060E+6	 3.2345312E+1	 8.3060575E+2	
 1.3020860E+6	 3.2642969E+1	 8.3742058E+2	
 1.3021660E+6	 3.2940625E+1	 8.4772837E+2	
 1.3022460E+6	 3.3238281E+1	 8.5425007E+2	
 1.3023260E+6	 3.3535937E+1	 8.6275035E+2	
 1.3024060E+6	 3.3833594E+1	 8.6563259E+2	
 1.3024860E+6	 3.4131250E+1	 8.6714703E+2	
 1.3025660E+6	 3.4428906E+1	 8.6704934E+2	
 1.3026460E+6	 3.4726562E+1	 8.6570591E+2	
 1.3027260E+6	 3.5024219E+1	 8.5796285E+2	
 1.3028060E+6	 3.5321875E+1	 8.4894967E+2	
 1.3028860E+6	 3.5619531E+1	 8.3717632E+2	
 1.3029660E+6	 3.5917187E+1	 8.3236444E+2	
 1.3030460E+6	 3.6214844E+1	 8.2916462E+2	
 1.3031260E+6	 3.6512500E+1	 8.2867610E+2	
 1.3032060E+6	 3.6810156E+1	 8.3023936E+2	
 1.3032860E+6	 3.7107813E+1	 8.3910596E+2	
 1.3033660E+6	 3.7405469E+1	 8.4049827E+2	
 1.3034460E+6	 3.7703125E+1	 8.4675133E+2	
 1.3035260E+6	 3.8000781E+1	 8.5029310E+2	
 1.3036060E+6	 3.8298437E+1	 8.5280895E+2	
 1.3036860E+6	 3.8596094E+1	 8.5515386E+2	
 1.3037660E+6	 3.8893750E+1	 8.5493404E+2	
 1.3038460E+6	 3.9191406E+1	 8.5246700E+2	
 1.3039260E+6	 3.9489062E+1	 8.4948701E+2	
 1.3040120E+6	 3.9786719E+1	 8.4728867E+2	
 1.3040920E+6	 4.0084375E+1	 8.4455299E+2	
 1.3041720E+6	 4.0382031E+1	 8.4247679E+2	
 1.3042520E+6	 4.0679687E+1	 8.3925253E+2	
 1.3043320E+6	 4.0977344E+1	 8.3680993E+2	
 1.3044120E+6	 4.1275000E+1	 8.3600390E+2	
 1.3044920E+6	 4.1572656E+1	 8.3661455E+2	
 1.3045720E+6	 4.1870312E+1	 8.3817780E+2	
 1.3046520E+6	 4.2167969E+1	 8.4267217E+2	
 1.3047320E+6	 4.2465625E+1	 8.4377134E+2	
 1.3048120E+6	 4.2763281E+1	 8.4636050E+2	
